bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH
3,35,impulse_72_s,4.07348,4.06931,3_+35_impulse_72_s_04.csv,3.1044798518518517,1.0,OCV_3_+35.csv,92.86807227538625,91.76679636056583,88.69942433862434
3,35,impulse_144_s,4.06931,4.054469999999999,3_+35_impulse_144_s_05.csv,3.1044798518518517,1.0,OCV_3_+35.csv,91.76679636056583,87.57312550813582,88.69942433862434
3,35,impulse_288_s,4.054469999999999,4.00985,3_+35_impulse_288_s_06.csv,3.1044798518518517,1.0,OCV_3_+35.csv,87.57312550813582,81.48188324170322,88.69942433862434
3,35,impulse_72_s,4.00985,3.99821,3_+35_impulse_72_s_07.csv,3.1044798518518517,1.0,OCV_3_+35.csv,81.48188324170322,80.30759455904966,88.69942433862434
3,35,impulse_144_s,3.99821,3.97485,3_+35_impulse_144_s_08.csv,3.1044798518518517,1.0,OCV_3_+35.csv,80.30759455904966,78.03786084234049,88.69942433862434
3,35,impulse_288_s,3.97485,3.93411,3_+35_impulse_288_s_09.csv,3.1044798518518517,1.0,OCV_3_+35.csv,78.03786084234049,73.88931593669665,88.69942433862434
3,35,impulse_72_s,3.93411,3.9256200000000008,3_+35_impulse_72_s_10.csv,3.1044798518518517,1.0,OCV_3_+35.csv,73.88931593669665,72.95383984883154,88.69942433862434
3,35,impulse_144_s,3.9256200000000008,3.90859,3_+35_impulse_144_s_11.csv,3.1044798518518517,1.0,OCV_3_+35.csv,72.95383984883154,70.9208905944708,88.69942433862434
3,35,impulse_288_s,3.90859,3.86957,3_+35_impulse_288_s_12.csv,3.1044798518518517,1.0,OCV_3_+35.csv,70.9208905944708,66.31804402230814,88.69942433862434
3,35,impulse_72_s,3.86957,3.85812,3_+35_impulse_72_s_13.csv,3.1044798518518517,1.0,OCV_3_+35.csv,66.31804402230814,65.18102227323624,88.69942433862434
3,35,impulse_144_s,3.85812,3.83208,3_+35_impulse_144_s_14.csv,3.1044798518518517,1.0,OCV_3_+35.csv,65.18102227323624,62.84157150390835,88.69942433862434
3,35,impulse_288_s,3.83208,3.78619,3_+35_impulse_288_s_15.csv,3.1044798518518517,1.0,OCV_3_+35.csv,62.84157150390835,58.59238052593865,88.69942433862434
3,35,impulse_72_s,3.78619,3.7747,3_+35_impulse_72_s_16.csv,3.1044798518518517,1.0,OCV_3_+35.csv,58.59238052593865,57.45231657820703,88.69942433862434
3,35,impulse_144_s,3.7747,3.75311,3_+35_impulse_144_s_17.csv,3.1044798518518517,1.0,OCV_3_+35.csv,57.45231657820703,55.27790508616918,88.69942433862434
3,35,impulse_288_s,3.75311,3.711239999999999,3_+35_impulse_288_s_18.csv,3.1044798518518517,1.0,OCV_3_+35.csv,55.27790508616918,51.03175630685908,88.69942433862434
3,35,impulse_72_s,3.711239999999999,3.70093,3_+35_impulse_72_s_19.csv,3.1044798518518517,1.0,OCV_3_+35.csv,51.03175630685908,49.97839502092972,88.69942433862434
3,35,impulse_144_s,3.70093,3.68236,3_+35_impulse_144_s_20.csv,3.1044798518518517,1.0,OCV_3_+35.csv,49.97839502092972,47.957614561207926,88.69942433862434
3,35,impulse_288_s,3.68236,3.65007,3_+35_impulse_288_s_21.csv,3.1044798518518517,1.0,OCV_3_+35.csv,47.957614561207926,44.06968467408043,88.69942433862434
3,35,impulse_72_s,3.65007,3.64286,3_+35_impulse_72_s_22.csv,3.1044798518518517,1.0,OCV_3_+35.csv,44.06968467408043,43.12051869224654,88.69942433862434
3,35,impulse_144_s,3.64286,3.62731,3_+35_impulse_144_s_23.csv,3.1044798518518517,1.0,OCV_3_+35.csv,43.12051869224654,40.98793743177988,88.69942433862434
3,35,impulse_288_s,3.62731,3.5917000000000003,3_+35_impulse_288_s_24.csv,3.1044798518518517,1.0,OCV_3_+35.csv,40.98793743177988,36.29382489982552,88.69942433862434
3,35,impulse_72_s,3.5917000000000003,3.58074,3_+35_impulse_72_s_25.csv,3.1044798518518517,1.0,OCV_3_+35.csv,36.29382489982552,34.96894738351562,88.69942433862434
3,35,impulse_144_s,3.58074,3.5618399999999992,3_+35_impulse_144_s_26.csv,3.1044798518518517,1.0,OCV_3_+35.csv,34.96894738351562,32.82115512975033,88.69942433862434
3,35,impulse_288_s,3.5618399999999992,3.51952,3_+35_impulse_288_s_27.csv,3.1044798518518517,1.0,OCV_3_+35.csv,32.82115512975033,28.241125047535668,88.69942433862434
3,35,UDDS,4.103870000000001,3.95522,3_+35_UDDS_01.csv,3.1044798518518517,1.0,OCV_3_+35.csv,97.03664498887358,76.1101209582953,88.69942433862434
3,35,UDDS,3.95522,3.74945,3_+35_UDDS_02.csv,3.1044798518518517,1.0,OCV_3_+35.csv,76.1101209582953,54.896869704038735,88.69942433862434
3,35,UDDS,3.74945,3.57937,3_+35_UDDS_03.csv,3.1044798518518517,1.0,OCV_3_+35.csv,54.896869704038735,34.80847140421517,88.69942433862434
3,35,NEDC,4.1036600000000005,3.94092,3_+35_NEDC_01.csv,3.1044798518518517,1.0,OCV_3_+35.csv,97.02067344591003,74.62096471436034,88.69942433862434
3,35,NEDC,3.94092,3.72175,3_+35_NEDC_02.csv,3.1044798518518517,1.0,OCV_3_+35.csv,74.62096471436034,52.10945518206648,88.69942433862434
3,35,NEDC,3.72175,3.54063,3_+35_NEDC_03.csv,3.1044798518518517,1.0,OCV_3_+35.csv,52.10945518206648,30.45508512214991,88.69942433862434
